"date","strategy_return_pct","benchmark_return_pct"
"2018-01-02","1.19","1.4"
"2018-01-03","1.72","2"
"2018-01-04","2.04","2.43"
"2018-01-05","2.43","2.68"
"2018-01-08","2.79","3.21"
"2018-01-09","2.7","3.93"
"2018-01-10","2.18","4.39"
"2018-01-11","2.43","4.34"
"2018-01-12","1.91","4.82"
"2018-01-15","1.41","4.82"
"2018-01-16","2.43","5.65"
"2018-01-17","2.12","5.39"
"2018-01-18","2.78","5.97"
"2018-01-19","3.07","6.32"
"2018-01-22","4.37","7.59"
"2018-01-23","5.42","8.73"
"2018-01-24","5.49","8.91"
"2018-01-25","4.82","8.29"
"2018-01-26","5.34","8.69"
"2018-01-29","3.34","6.73"
"2018-01-30","2.29","5.59"
"2018-01-31","2.6","6.08"
"2018-02-01","1.88","5.34"
"2018-02-02","2.5","5.96"
"2018-02-05","2.41","6.04"
"2018-02-06","-0.47","2.93"
"2018-02-07","-2.82","0.49"
"2018-02-08","-3.62","-0.47"
"2018-02-09","-8.06","-4.72"
"2018-02-12","-7.87","-3.49"
"2018-02-13","-7.87","-2.36"
"2018-02-14","-7.87","-1.59"
"2018-02-22","-7.87","0.54"
"2018-02-23","-7.87","1"
"2018-02-26","-7.87","2.17"
"2018-02-27","-7.87","0.7"
"2018-02-28","-7.87","-0.18"
"2018-03-01","-7.87","0.45"
"2018-03-02","-7.87","-0.36"
"2018-03-05","-7.87","-0.32"
"2018-03-06","-7.87","0.89"
"2018-03-07","-7.87","0.14"
"2018-03-08","-7.87","1.16"
"2018-03-09","-7.87","1.94"
"2018-03-12","-7.67","2.4"
"2018-03-13","-8.19","1.5"
"2018-03-14","-9.54","1.05"
"2018-03-15","-9.49","1.62"
"2018-03-16","-10.84","0.63"
"2018-03-19","-9.8","1.08"
"2018-03-20","-8.55","1.16"
"2018-03-21","-10.63","0.75"
"2018-03-22","-11.1","-0.26"
"2018-03-23","-15.72","-3.12"
"2018-03-26","-13.07","-3.75"
"2018-03-27","-9.7","-2.92"
"2018-03-28","-10.11","-4.67"
"2018-03-29","-9.64","-3.39"
"2018-03-30","-6.95","-3.28"
"2018-04-02","-7.1","-3.57"
"2018-04-03","-8.35","-4.18"
"2018-04-04","-10.01","-4.37"
"2018-04-09","-9.75","-4.41"
"2018-04-10","-10.01","-2.57"
"2018-04-11","-10.16","-2.3"
"2018-04-12","-10.63","-3.28"
"2018-04-13","-10.58","-3.96"
"2018-04-16","-10.53","-5.51"
"2018-04-17","-10.53","-7"
"2018-04-18","-10.53","-6.56"
"2018-04-19","-10.53","-5.43"
"2018-04-20","-10.53","-6.7"
"2018-04-23","-10.53","-6.56"
"2018-04-24","-10.53","-4.65"
"2018-04-25","-10.53","-5.02"
"2018-04-26","-10.53","-6.83"
"2018-04-27","-10.53","-6.8"
"2018-05-02","-10.53","-6.63"
"2018-05-03","-10.53","-5.9"
"2018-05-04","-10.53","-6.36"
"2018-05-07","-10.53","-4.88"
"2018-05-08","-10.53","-3.78"
"2018-05-09","-10.53","-3.95"
"2018-05-10","-10.53","-3.42"
"2018-05-11","-10.53","-3.92"
"2018-05-14","-10.75","-3.02"
"2018-05-15","-9.3","-2.65"
"2018-05-16","-9.87","-3.42"
"2018-05-17","-10.7","-4.14"
"2018-05-18","-10.59","-3.17"
"2018-05-21","-10.22","-2.72"
"2018-05-22","-10.59","-3.09"
"2018-05-23","-11.76","-4.37"
"2018-05-24","-12.47","-5.05"
"2018-05-25","-12.68","-5.32"
"2018-05-28","-12.52","-4.9"
"2018-05-29","-12.52","-5.63"
"2018-05-30","-12.52","-7.63"
"2018-05-31","-12.52","-5.67"
"2018-06-01","-12.52","-6.46"
"2018-06-04","-12.16","-5.54"
"2018-06-05","-11.43","-4.6"
"2018-06-06","-11.59","-4.8"
"2018-06-07","-11.61","-4.96"
"2018-06-08","-12.78","-6.23"
"2018-06-11","-13.18","-6.22"
"2018-06-12","-13.18","-5.08"
"2018-06-13","-13.18","-6.02"
"2018-06-14","-13.18","-6.39"
"2018-06-15","-13.18","-6.88"
"2018-06-19","-13.18","-10.16"
"2018-06-20","-13.18","-9.81"
"2018-06-21","-13.18","-10.86"
"2018-06-22","-13.18","-10.47"
"2018-06-25","-13.18","-11.67"
"2018-06-26","-13.18","-12.4"
"2018-06-27","-13.18","-14.18"
"2018-06-28","-13.18","-15.07"
"2018-06-29","-13.18","-12.9"
"2018-07-02","-13.18","-15.45"
"2018-07-03","-13.18","-15.42"
"2018-07-04","-13.18","-16.55"
"2018-07-05","-13.18","-17.08"
"2018-07-06","-13.18","-16.52"
"2018-07-09","-13.18","-14.18"
"2018-07-10","-13.18","-13.98"
"2018-07-11","-13.18","-15.46"
"2018-07-12","-13.18","-13.64"
"2018-07-13","-13.18","-13.35"
"2018-07-16","-13.18","-13.86"
"2018-07-17","-13.18","-14.43"
"2018-07-18","-13.18","-14.87"
"2018-07-19","-13.18","-14.95"
"2018-07-20","-13.18","-13.35"
"2018-07-23","-12.85","-12.53"
"2018-07-24","-12.34","-11.14"
"2018-07-25","-12.23","-11.24"
"2018-07-26","-13.19","-12.27"
"2018-07-27","-14.09","-12.64"
"2018-07-30","-14.81","-12.8"
"2018-07-31","-14.5","-12.73"
"2018-08-01","-16.41","-14.47"
"2018-08-02","-18.28","-16.37"
"2018-08-03","-19.42","-17.75"
"2018-08-06","-19.45","-18.79"
"2018-08-07","-19.45","-16.42"
"2018-08-08","-19.45","-17.77"
"2018-08-09","-19.45","-15.71"
"2018-08-10","-19.45","-15.53"
"2018-08-13","-19.45","-15.89"
"2018-08-14","-19.45","-16.32"
"2018-08-15","-19.45","-18.33"
"2018-08-16","-19.45","-18.71"
"2018-08-17","-19.45","-19.88"
"2018-08-20","-19.45","-18.94"
"2018-08-21","-19.45","-17.47"
"2018-08-22","-19.45","-17.93"
"2018-08-23","-19.45","-17.63"
"2018-08-24","-19.45","-17.5"
"2018-08-27","-19.45","-15.49"
"2018-08-28","-19.45","-15.65"
"2018-08-29","-19.45","-15.98"
"2018-08-30","-19.45","-16.86"
"2018-08-31","-19.45","-17.28"
"2018-09-03","-19.56","-17.59"
"2018-09-04","-18.61","-16.55"
"2018-09-05","-20.27","-18.18"
"2018-09-06","-20.95","-19.05"
"2018-09-07","-20.43","-18.69"
"2018-09-10","-20.77","-19.87"
"2018-09-11","-20.77","-20.01"
"2018-09-12","-20.77","-20.56"
"2018-09-13","-20.77","-19.71"
"2018-09-14","-20.77","-19.57"
"2018-09-17","-21.12","-20.49"
"2018-09-18","-19.6","-18.89"
"2018-09-19","-18.51","-17.82"
"2018-09-20","-18.56","-17.88"
"2018-09-21","-16.01","-15.39"
"2018-09-25","-16.85","-16.15"
"2018-09-26","-15.93","-15.22"
"2018-09-27","-16.3","-15.56"
"2018-09-28","-15.43","-14.69"
"2018-10-08","-19.45","-18.36"
"2018-10-09","-19.28","-18.41"
"2018-10-10","-19.33","-18.59"
"2018-10-11","-23.48","-22.5"
"2018-10-12","-22.06","-21.34"
"2018-10-15","-21.94","-22.44"
"2018-10-16","-21.94","-23.07"
"2018-10-17","-21.94","-22.64"
"2018-10-18","-21.94","-24.47"
"2018-10-19","-21.94","-22.23"
"2018-10-22","-21.94","-18.87"
"2018-10-23","-21.94","-21.02"
"2018-10-24","-21.94","-20.91"
"2018-10-25","-21.94","-20.75"
"2018-10-26","-21.94","-21.27"
"2018-10-29","-21.94","-23.67"
"2018-10-30","-21.94","-22.84"
"2018-10-31","-21.94","-21.76"
"2018-11-01","-21.94","-21.18"
"2018-11-02","-21.94","-18.37"
"2018-11-05","-21.94","-19.05"
"2018-11-06","-21.94","-19.54"
"2018-11-07","-21.94","-20.07"
"2018-11-08","-21.94","-20.3"
"2018-11-09","-21.94","-21.42"
"2018-11-12","-19.03","-20.48"
"2018-11-13","-17.73","-19.68"
"2018-11-14","-18.1","-20.49"
"2018-11-15","-17.11","-19.56"
"2018-11-16","-17.36","-19.18"
"2018-11-19","-17.49","-18.27"
"2018-11-20","-19.67","-20.16"
"2018-11-21","-19.49","-19.96"
"2018-11-22","-19.49","-20.25"
"2018-11-23","-22.89","-22.01"
"2018-11-26","-22.95","-22.07"
"2018-11-27","-22.4","-22.17"
"2018-11-28","-20.91","-21.13"
"2018-11-29","-22.77","-22.16"
"2018-11-30","-21.71","-21.29"
"2018-12-03","-19.43","-19.1"
"2018-12-04","-19.43","-18.93"
"2018-12-05","-19.43","-19.32"
"2018-12-06","-19.43","-21.07"
"2018-12-07","-19.43","-21.07"
"2018-12-10","-19.76","-21.98"
"2018-12-11","-18.93","-21.61"
"2018-12-12","-18.99","-21.34"
"2018-12-13","-18.36","-20.12"
"2018-12-14","-20.77","-21.46"
"2018-12-17","-21.16","-21.57"
"2018-12-18","-21.16","-22.39"
"2018-12-19","-21.16","-23.31"
"2018-12-20","-21.16","-23.9"
"2018-12-21","-21.16","-24.84"
"2018-12-24","-21.16","-24.63"
"2018-12-25","-21.16","-25.15"
"2018-12-26","-21.16","-25.52"
"2018-12-27","-21.16","-25.81"
"2018-12-28","-21.16","-25.31"
"2019-01-02","-21.16","-26.33"
"2019-01-03","-21.16","-26.45"
"2019-01-04","-21.16","-24.68"
"2019-01-07","-21.16","-24.23"
"2019-01-08","-21.16","-24.39"
"2019-01-09","-21.16","-23.63"
"2019-01-10","-21.16","-23.77"
"2019-01-11","-21.16","-23.22"
"2019-01-14","-21.16","-23.89"
"2019-01-15","-21.16","-22.4"
"2019-01-16","-21.16","-22.38"
"2019-01-17","-21.16","-22.81"
"2019-01-18","-21.16","-21.4"
"2019-01-21","-21.01","-20.97"
"2019-01-22","-22.15","-22.02"
"2019-01-23","-22.07","-22.07"
"2019-01-24","-21.53","-21.63"
"2019-01-25","-21.92","-21"
"2019-01-28","-21.94","-21.01"
"2019-01-29","-21.6","-20.76"
"2019-01-30","-22.12","-21.39"
"2019-01-31","-21.38","-20.57"
"2019-02-01","-20.08","-19.44"
"2019-02-11","-18.98","-17.97"
"2019-02-12","-18.39","-17.38"
"2019-02-13","-16.7","-15.72"
"2019-02-14","-16.6","-15.6"
"2019-02-15","-17.98","-17.17"
"2019-02-18","-15.6","-14.52"
"2019-02-19","-15.82","-14.67"
"2019-02-20","-15.6","-14.36"
"2019-02-21","-15.7","-14.59"
"2019-02-22","-13.44","-12.67"
"2019-02-25","-8.48","-7.48"
"2019-02-26","-9.28","-8.59"
"2019-02-27","-10.57","-8.74"
"2019-02-28","-9.83","-8.97"
"2019-03-01","-7.99","-6.97"
"2019-03-04","-4.56","-5.87"
"2019-03-05","-0.94","-5.33"
"2019-03-06","0.28","-4.53"
"2019-03-07","-0.57","-5.51"
"2019-03-08","-2.84","-9.26"
"2019-03-11","1.69","-7.46"
"2019-03-12","4.02","-6.83"
"2019-03-13","-0.76","-7.61"
"2019-03-14","-2.9","-8.25"
"2019-03-15","-2.54","-7.09"
"2019-03-18","0.22","-4.44"
"2019-03-19","0.16","-4.88"
"2019-03-20","-1.06","-4.85"
"2019-03-21","-0.21","-4.81"
"2019-03-22","-0.57","-4.89"
"2019-03-25","-1.83","-7.15"
"2019-03-26","-4.77","-8.2"
"2019-03-27","-3.6","-7.13"
"2019-03-28","-4.95","-7.5"
"2019-03-29","-1.72","-3.93"
"2019-04-01","2.16","-1.41"
"2019-04-02","2.08","-1.48"
"2019-04-03","3.27","-0.22"
"2019-04-04","4.21","0.78"
"2019-04-08","3.03","0.65"
"2019-04-09","3.48","1.11"
"2019-04-10","3.23","1.36"
"2019-04-11","1.48","-0.83"
"2019-04-12","1.22","-1.05"
"2019-04-15","-0.12","-1.37"
"2019-04-16","2.24","1.36"
"2019-04-17","2.42","1.4"
"2019-04-18","2.08","1.02"
"2019-04-19","2.95","2.23"
"2019-04-22","0.31","-0.13"
"2019-04-23","0.14","-0.29"
"2019-04-24","0.29","-0.02"
"2019-04-25","-1.78","-2.21"
"2019-04-26","-3.12","-3.51"
"2019-04-29","-2.75","-3.24"
"2019-04-30","-2.7","-2.92"
"2019-05-06","-5.67","-8.59"
"2019-05-07","-5.67","-7.7"
"2019-05-08","-5.67","-9.02"
"2019-05-09","-5.67","-10.7"
"2019-05-10","-5.67","-7.45"
"2019-05-13","-5.67","-8.98"
"2019-05-14","-5.67","-9.57"
"2019-05-15","-5.67","-7.54"
"2019-05-16","-5.67","-7.12"
"2019-05-17","-5.67","-9.48"
"2019-05-20","-5.67","-10.25"
"2019-05-21","-5.67","-9.03"
"2019-05-22","-5.67","-9.46"
"2019-05-23","-5.67","-11.09"
"2019-05-24","-5.67","-10.84"
"2019-05-27","-5.67","-9.77"
"2019-05-28","-5.67","-8.9"
"2019-05-29","-5.67","-9.1"
"2019-05-30","-5.67","-9.67"
"2019-05-31","-5.67","-9.95"
"2019-06-03","-5.67","-9.89"
"2019-06-04","-5.67","-10.73"
"2019-06-05","-5.67","-10.76"
"2019-06-06","-5.67","-11.57"
"2019-06-10","-5.67","-10.42"
"2019-06-11","-5.67","-7.73"
"2019-06-12","-5.67","-8.43"
"2019-06-13","-5.67","-8.57"
"2019-06-14","-5.67","-9.33"
"2019-06-17","-5.67","-9.33"
"2019-06-18","-5.67","-9.01"
"2019-06-19","-5.67","-7.81"
"2019-06-20","-5.67","-5.02"
"2019-06-21","-5.67","-4.89"
"2019-06-24","-5.68","-4.7"
"2019-06-25","-6.63","-5.69"
"2019-06-26","-6.61","-5.87"
"2019-06-27","-5.58","-4.86"
"2019-06-28","-5.61","-5.09"
"2019-07-01","-3.29","-2.36"
"2019-07-02","-3.14","-2.32"
"2019-07-03","-3.95","-3.41"
"2019-07-04","-4.58","-3.91"
"2019-07-05","-4.09","-3.41"
"2019-07-08","-6.29","-5.66"
"2019-07-09","-6.51","-5.9"
"2019-07-10","-6.49","-6.06"
"2019-07-11","-6.46","-6.09"
"2019-07-12","-5.7","-5.51"
"2019-07-15","-5.36","-5.13"
"2019-07-16","-5.75","-5.56"
"2019-07-17","-5.9","-5.61"
"2019-07-18","-6.51","-6.51"
"2019-07-19","-5.53","-5.53"
"2019-07-22","-7.29","-6.18"
"2019-07-23","-6.02","-5.98"
"2019-07-24","-4.94","-5.24"
"2019-07-25","-4.43","-4.46"
"2019-07-26","-4.43","-4.27"
"2019-07-29","-4.24","-4.38"
"2019-07-30","-3.42","-3.98"
"2019-07-31","-4.05","-4.85"
"2019-08-01","-3.8","-5.64"
"2019-08-02","-4.75","-7.03"
"2019-08-05","-6.53","-8.81"
"2019-08-06","-7.92","-9.79"
"2019-08-07","-8.17","-10.16"
"2019-08-08","-6.84","-8.97"
"2019-08-09","-7.98","-9.86"
"2019-08-12","-7.55","-8.23"
"2019-08-13","-7.55","-9.06"
"2019-08-14","-7.55","-8.64"
"2019-08-15","-7.55","-8.36"
"2019-08-16","-7.55","-7.95"
"2019-08-19","-5.14","-5.95"
"2019-08-20","-6.04","-6.03"
"2019-08-21","-6.29","-6.18"
"2019-08-22","-5.98","-5.89"
"2019-08-23","-5.92","-5.21"
"2019-08-26","-6.83","-6.57"
"2019-08-27","-5.2","-5.31"
"2019-08-28","-5.32","-5.66"
"2019-08-29","-5.74","-5.97"
"2019-08-30","-6.29","-5.74"
"2019-09-02","-3.68","-4.53"
"2019-09-03","-3.5","-4.4"
"2019-09-04","-2.78","-3.59"
"2019-09-05","-1.57","-2.62"
"2019-09-06","-1.32","-2.04"
"2019-09-09","1.04","-1.44"
"2019-09-10","0.49","-1.78"
"2019-09-11","-0.9","-2.5"
"2019-09-12","-0.42","-1.45"
"2019-09-16","-0.71","-1.81"
"2019-09-17","-2.77","-3.46"
"2019-09-18","-2.7","-3"
"2019-09-19","-1.83","-2.64"
"2019-09-20","-1.67","-2.36"
"2019-09-23","-2.07","-3.48"
"2019-09-24","-2.04","-3.22"
"2019-09-25","-3.58","-3.97"
"2019-09-26","-5.76","-4.71"
"2019-09-27","-5.33","-4.42"
"2019-09-30","-6.26","-5.37"
"2019-10-08","-7.09","-4.79"
"2019-10-09","-6.79","-4.65"
"2019-10-10","-4.23","-3.88"
"2019-10-11","-4.11","-2.96"
"2019-10-14","-3.58","-1.93"
"2019-10-15","-3.58","-2.35"
"2019-10-16","-3.58","-2.68"
"2019-10-17","-3.58","-2.62"
"2019-10-18","-3.58","-4.01"
"2019-10-21","-3.58","-3.72"
"2019-10-22","-3.58","-3.35"
"2019-10-23","-3.58","-3.96"
"2019-10-24","-3.58","-3.97"
"2019-10-25","-3.58","-3.33"
"2019-10-28","-3.58","-2.59"
"2019-10-29","-3.58","-2.99"
"2019-10-30","-3.58","-3.46"
"2019-10-31","-3.58","-3.57"
"2019-11-01","-3.58","-1.95"
"2019-11-04","-3.28","-1.31"
"2019-11-05","-2.73","-0.7"
"2019-11-06","-3.13","-1.14"
"2019-11-07","-3.01","-0.97"
"2019-11-08","-3.4","-1.43"
"2019-11-11","-5.75","-3.17"
"2019-11-12","-5.69","-3.15"
"2019-11-13","-5.17","-3.25"
"2019-11-14","-4.58","-3.1"
"2019-11-15","-5.52","-3.81"
"2019-11-18","-5.11","-3.05"
"2019-11-19","-2.47","-2.08"
"2019-11-20","-3.12","-3.05"
"2019-11-21","-3.41","-3.5"
"2019-11-22","-5.52","-4.49"
"2019-11-25","-5.41","-3.79"
"2019-11-26","-5.41","-3.45"
"2019-11-27","-5.41","-3.85"
"2019-11-28","-5.41","-4.18"
"2019-11-29","-5.41","-5.02"
"2019-12-02","-5.41","-4.83"
"2019-12-03","-5.41","-4.46"
"2019-12-04","-5.41","-4.49"
"2019-12-05","-5.41","-3.76"
"2019-12-06","-5.41","-3.19"
"2019-12-09","-6.04","-3.36"
"2019-12-10","-5.25","-3.24"
"2019-12-11","-6.21","-3.18"
"2019-12-12","-5.98","-3.47"
"2019-12-13","-3.94","-1.55"
"2019-12-16","-2.69","-1.07"
"2019-12-17","-1.39","0.27"
"2019-12-18","-2.13","0.05"
"2019-12-19","-2.18","-0.09"
"2019-12-20","-3.09","-0.34"
"2019-12-23","-5.27","-1.58"
"2019-12-24","-3.84","-0.94"
"2019-12-25","-3.41","-0.99"
"2019-12-26","-2.69","-0.12"
"2019-12-27","-3.46","-0.22"
"2019-12-30","-1.87","1.26"
"2019-12-31","-1.7","1.63"
"2020-01-02","0.29","3.01"
"2020-01-03","0.24","2.83"
"2020-01-06","1.15","2.44"
"2020-01-07","2.45","3.21"
"2020-01-08","1.03","2.02"
"2020-01-09","2.3","3.31"
"2020-01-10","1.87","3.28"
"2020-01-13","3.44","4.3"
"2020-01-14","2.77","3.95"
"2020-01-15","2.61","3.37"
"2020-01-16","3.11","2.93"
"2020-01-17","3.22","3.08"
"2020-01-20","5.83","3.84"
"2020-01-21","5.1","2.07"
"2020-01-22","6.55","2.51"
"2020-01-23","2.94","-0.67"
"2020-02-03","-5.11","-8.5"
"2020-02-04","0.89","-6.08"
"2020-02-05","3.94","-5.02"
"2020-02-06","7.21","-3.25"
"2020-02-07","7.77","-3.25"
"2020-02-10","8.93","-2.85"
"2020-02-11","8.16","-1.94"
"2020-02-12","11.43","-1.15"
"2020-02-13","10.43","-1.76"
"2020-02-14","10.38","-1.07"
"2020-02-17","15.04","1.16"
"2020-02-18","16.09","0.66"
"2020-02-19","14.09","0.51"
"2020-02-20","16.93","2.82"
"2020-02-21","19.15","2.94"
"2020-02-24","20.98","2.53"
"2020-02-25","21.92","2.31"
"2020-02-26","16.76","1.05"
"2020-02-27","17.26","1.34"
"2020-02-28","10.82","-2.25"
"2020-03-02","14.09","0.96"
"2020-03-03","16.2","1.5"
"2020-03-04","15.98","2.09"
"2020-03-05","17.81","4.36"
"2020-03-06","17.26","2.67"
"2020-03-09","11.82","-0.84"
"2020-03-10","14.59","1.29"
"2020-03-11","12.43","-0.06"
"2020-03-12","9.49","-1.98"
"2020-03-13","8.43","-3.36"
"2020-03-16","3.07","-7.52"
"2020-03-17","3.27","-7.97"
"2020-03-18","1.72","-9.79"
"2020-03-19","2.63","-10.96"
"2020-03-20","3.37","-9.37"
"2020-03-23","0.64","-12.42"
"2020-03-24","0.64","-10.07"
"2020-03-25","0.64","-7.65"
"2020-03-26","0.64","-8.26"
"2020-03-27","0.64","-7.96"
"2020-03-30","0.64","-8.85"
"2020-03-31","0.64","-8.55"
"2020-04-01","0.64","-8.83"
"2020-04-02","0.64","-7.35"
"2020-04-03","0.64","-7.88"
"2020-04-07","0.64","-5.78"
"2020-04-08","0.64","-6.21"
"2020-04-09","0.64","-5.91"
"2020-04-10","0.64","-6.49"
"2020-04-13","0.64","-6.89"
"2020-04-14","0.64","-5.09"
"2020-04-15","0.64","-5.79"
"2020-04-16","0.64","-5.67"
"2020-04-17","0.64","-4.75"
"2020-04-20","1.87","-4.4"
"2020-04-21","0.83","-5.53"
"2020-04-22","1.77","-4.75"
"2020-04-23","0.94","-4.99"
"2020-04-24","-0.15","-5.8"
"2020-04-27","0.32","-5.16"
"2020-04-28","0.94","-4.51"
"2020-04-29","0.99","-4.06"
"2020-04-30","3.11","-2.93"
"2020-05-06","4.97","-2.35"
"2020-05-07","4.76","-2.63"
"2020-05-08","5.64","-1.67"
"2020-05-11","4.71","-1.75"
"2020-05-12","5.69","-1.75"
"2020-05-13","6.47","-1.55"
"2020-05-14","5.33","-2.62"
"2020-05-15","5.64","-2.93"
"2020-05-18","5.49","-2.68"
"2020-05-19","6.62","-1.85"
"2020-05-20","5.59","-2.37"
"2020-05-21","4.51","-2.9"
"2020-05-22","2.02","-5.13"
"2020-05-25","2.18","-5"
"2020-05-26","5.44","-3.92"
"2020-05-27","3.32","-4.6"
"2020-05-28","2.54","-4.32"
"2020-05-29","3.78","-4.06"
"2020-06-01","7.46","-1.48"
"2020-06-02","7.35","-1.17"
"2020-06-03","7.17","-1.17"
"2020-06-04","7.37","-1.21"
"2020-06-05","7.62","-0.73"
"2020-06-08","6.51","-0.22"
"2020-06-09","8","0.4"
"2020-06-10","9.03","0.22"
"2020-06-11","8.88","-0.87"
"2020-06-12","10.01","-0.69"
"2020-06-15","10.01","-1.88"
"2020-06-16","12.17","-0.4"
"2020-06-17","12.43","-0.33"
"2020-06-18","12.73","0.34"
"2020-06-19","15","1.68"
"2020-06-22","16.28","1.77"
"2020-06-23","18.54","2.26"
"2020-06-24","18.54","2.68"
"2020-06-29","17.93","1.96"
"2020-06-30","21.21","3.3"
"2020-07-01","20.34","5.38"
"2020-07-02","20.75","7.57"
"2020-07-03","22.29","9.64"
"2020-07-06","25.89","15.86"
"2020-07-07","28.62","16.55"
"2020-07-08","32.27","18.44"
"2020-07-09","37.41","20.09"
"2020-07-10","37.97","17.92"
"2020-07-13","43.98","20.4"
"2020-07-14","42.19","19.25"
"2020-07-15","39.87","17.7"
"2020-07-16","31.44","12.04"
"2020-07-17","32.73","12.75"
"2020-07-20","34.17","16.11"
"2020-07-21","35.81","16.38"
"2020-07-22","37.61","16.96"
"2020-07-23","39.05","16.91"
"2020-07-24","30.36","11.78"
"2020-07-27","30.52","12.34"
"2020-07-28","32.21","13.33"
"2020-07-29","37.71","16.08"
"2020-07-30","36.27","15.51"
"2020-07-31","39.15","16.48"
"2020-08-03","42.55","18.37"
"2020-08-04","40.7","18.48"
"2020-08-05","41.98","18.51"
"2020-08-06","39.72","18.16"
"2020-08-07","36.53","16.8"
"2020-08-10","36.99","17.22"
"2020-08-11","34.52","16.15"
"2020-08-12","32.82","15.3"
"2020-08-13","33.43","15.01"
"2020-08-14","35.32","16.72"
"2020-08-17","37.24","19.46"
"2020-08-18","38.22","19.4"
"2020-08-19","35.89","17.61"
"2020-08-20","34.56","16.08"
"2020-08-21","35.36","17.07"
"2020-08-24","36.08","17.99"
"2020-08-25","35.39","18.14"
"2020-08-26","33.12","16.75"
"2020-08-27","34.3","17.38"
"2020-08-28","36.58","20.18"
"2020-08-31","34.97","19.48"
"2020-09-01","35.91","20.13"
"2020-09-02","35.8","20.17"
"2020-09-03","35.25","19.51"
"2020-09-04","33.73","18.34"
"2020-09-07","31.06","15.84"
"2020-09-08","31.72","16.46"
"2020-09-09","28.65","13.74"
"2020-09-10","28.76","13.67"
"2020-09-11","29.76","14.8"
"2020-09-14","30.33","15.39"
"2020-09-15","30.33","16.31"
"2020-09-16","30.33","15.54"
"2020-09-17","30.33","14.93"
"2020-09-18","30.33","17.52"
"2020-09-21","28.7","16.39"
"2020-09-22","27.16","15.01"
"2020-09-23","27.53","15.42"
"2020-09-24","25.46","13.2"
"2020-09-25","25.54","13.38"
"2020-09-28","25.58","13.67"
"2020-09-29","25.58","13.92"
"2020-09-30","25.58","13.81"
"2020-10-09","25.58","16.13"
"2020-10-12","25.58","19.66"
"2020-10-13","25.58","20.05"
"2020-10-14","25.58","19.26"
"2020-10-15","25.58","19.05"
"2020-10-16","25.58","18.88"
"2020-10-19","23.25","17.98"
"2020-10-20","25.38","18.92"
"2020-10-21","23.82","18.9"
"2020-10-22","22.39","18.54"
"2020-10-23","19.27","17.06"
"2020-10-26","18.24","16.38"
"2020-10-27","18.59","16.58"
"2020-10-28","19.58","17.53"
"2020-10-29","20.67","18.41"
"2020-10-30","18.41","16.48"
"2020-11-02","20.54","17.12"
"2020-11-03","22.01","18.52"
"2020-11-04","22.42","19.42"
"2020-11-05","23.89","21.19"
"2020-11-06","21.46","21.21"
"2020-11-09","23.77","23.58"
"2020-11-10","23.1","22.9"
"2020-11-11","21.95","21.68"
"2020-11-12","21.88","21.77"
"2020-11-13","20.63","20.49"
"2020-11-16","21.93","21.67"
"2020-11-17","21.71","21.43"
"2020-11-18","21.54","21.36"
"2020-11-19","22.57","22.26"
"2020-11-20","22.93","22.64"
"2020-11-23","24.35","24.17"
"2020-11-24","23.57","23.41"
"2020-11-25","22.05","21.83"
"2020-11-26","22.22","22.05"
"2020-11-27","23.96","23.57"
"2020-11-30","23.35","23.06"
"2020-12-01","26.07","25.71"
"2020-12-02","25.8","25.71"
"2020-12-03","25.75","25.46"
"2020-12-04","26.02","25.68"
"2020-12-07","24.94","24.6"
"2020-12-08","24.55","24.29"
"2020-12-09","23.08","22.62"
"2020-12-10","22.83","22.57"
"2020-12-11","21.46","21.31"
"2020-12-14","22.54","22.43"
"2020-12-15","22.91","22.68"
"2020-12-16","23.15","22.9"
"2020-12-17","24.89","24.48"
"2020-12-18","24.18","24.04"
"2020-12-21","28.21","25.21"
"2020-12-22","25.45","23.17"
"2020-12-23","26.69","24.22"
"2020-12-24","25.81","24.04"
"2020-12-25","26.88","25.09"
"2020-12-28","26.69","25.64"
"2020-12-29","25.4","25.11"
"2020-12-30","29.18","26.86"
"2020-12-31","32.27","29.29"
"2021-01-04","37.34","30.69"
"2021-01-05","37.89","33.19"
"2021-01-06","38.58","34.41"
"2021-01-07","41.03","36.79"
"2021-01-08","40.11","36.33"
"2021-01-11","37.94","34.99"
"2021-01-12","41.95","38.84"
"2021-01-13","39.6","38.38"
"2021-01-14","37.85","35.71"
"2021-01-15","37.99","35.41"
"2021-01-18","40.57","36.91"
"2021-01-19","37.34","34.9"
"2021-01-20","42.87","35.86"
"2021-01-21","46.56","38.06"
"2021-01-22","49.56","38.18"
"2021-01-25","49.6","39.57"
"2021-01-26","45.45","36.77"
"2021-01-27","46.1","37.14"
"2021-01-28","41.07","33.4"
"2021-01-29","39.78","32.77"
"2021-02-01","41.03","34.4"
"2021-02-02","43.89","36.47"
"2021-02-03","43.33","36.08"
"2021-02-04","42.96","35.8"
"2021-02-05","42.32","36.04"
"2021-02-08","42.32","38.05"
"2021-02-09","46.27","41.07"
"2021-02-10","46.27","44.08"
"2021-02-18","42.32","43.11"
"2021-02-19","43.11","43.37"
"2021-02-22","38.02","38.86"
"2021-02-23","37.65","38.42"
"2021-02-24","34.03","34.9"
"2021-02-25","35.29","35.69"
"2021-02-26","31.62","32.4"
"2021-03-01","32.86","34.43"
"2021-03-02","32.86","32.72"
